lat,lon,LST_Kelvin_mean
55.25,35.0,281.01398179988206
55.5,8.75,284.64522161599064
55.5,21.5,283.71460017978495
55.5,21.75,283.4782104168356
55.5,22.75,283.5750740481816
55.5,23.0,283.7777239362553
55.5,23.25,283.44926230521594
55.5,23.5,283.75632344935855
55.5,26.25,281.2588999657899
55.5,27.5,281.90109586239083
55.5,27.75,282.1457964627396
55.5,28.0,282.23391214892047
55.5,30.5,280.4275138309024
55.5,30.75,280.7744314077948
55.5,33.0,280.1162559527291
55.5,33.75,281.34493046740295
55.5,34.0,281.32592651005876
55.5,34.25,280.5014154566549
55.5,34.75,280.49690479632363
55.75,21.0,283.13192970041365
55.75,21.25,283.717026062078
55.75,21.5,283.20639717820023
55.75,22.75,283.77400614452785
55.75,23.0,282.9129232668923
55.75,23.25,283.4563416048238
55.75,23.5,283.61573959574633
55.75,25.75,282.1713704605278
55.75,26.25,281.6383368789054
55.75,27.25,282.3400860548754
55.75,28.0,281.93650021155213
55.75,28.75,281.03503538996773
55.75,31.0,280.276738877649
55.75,31.25,280.20075474474044
55.75,33.25,280.01134248344044
55.75,33.5,279.6531978748907
56.0,16.0,284.83349462365584
56.0,21.0,283.76792146203
56.0,21.25,283.148151807867
56.0,22.25,282.5690745650881
56.0,22.5,282.82059209637447
56.0,22.75,283.0253826693758
56.0,23.0,283.72055803792784
56.0,23.25,284.3292609537427
56.0,26.5,283.5239757029845
56.0,27.5,281.255907381682
56.0,27.75,280.9040577636753
56.0,28.0,281.37629965440215
56.0,28.25,280.7808171829078
56.0,28.75,280.86773620748966
56.0,29.25,280.18726699273947
56.0,29.75,280.75329211033426
56.0,31.5,280.2567672321857
56.0,32.0,280.82142519717456
56.0,32.25,280.9579077175074
56.0,33.25,279.27841676271055
56.0,33.5,279.44949794989105
56.25,8.25,284.31152518259523
56.25,12.5,283.98294155501594
56.25,15.0,283.3220956622407
56.25,16.0,283.9757832326445
56.25,21.0,283.31669622674053
56.25,21.5,283.8068596793738
56.25,22.5,283.6517959134306
56.25,26.0,282.11840184465626
56.25,26.25,282.20033928635115
56.25,26.5,282.15134750021923
56.25,26.75,281.82546874952925
56.25,27.0,281.4289651970428
56.25,27.25,281.4888704378818
56.25,27.5,280.81257349007797
56.25,27.75,281.513165126952
56.25,28.0,281.05427269402804
56.25,28.25,280.9716093021262
56.25,28.5,280.511490918634
56.25,28.75,280.0208144962341
56.25,29.0,280.53336678714277
56.25,29.25,280.7897881038907
56.25,30.0,280.29660308672305
56.25,30.25,280.3590759002181
56.25,30.5,280.58473820260195
56.25,30.75,281.03650264611946
56.25,31.0,280.43273374972455
56.25,31.25,279.19097679685854
56.25,32.0,279.77839304582267
56.25,32.75,279.99940826540177
56.25,33.5,279.5577129235015
56.5,8.0,283.74488731060603
56.5,14.5,282.3951375036181
56.5,15.5,282.7310606346003
56.5,15.75,282.6684046238377
56.5,16.0,283.93633612594516
56.5,16.25,284.8733896903212
56.5,16.5,285.2368762524466
56.5,16.75,286.07350624029755
56.5,25.25,281.8105641282008
56.5,25.5,281.57416415088284
56.5,25.75,281.7120684865135
56.5,26.25,281.6484514651188
56.5,26.5,282.2188918900219
56.5,26.75,282.3971321363873
56.5,27.0,282.45532088255135
56.5,27.25,282.25108229564614
56.5,27.5,281.9021630048639
56.5,27.75,281.93378578745893
56.5,28.0,281.73896853123347
56.5,28.25,281.70532943758246
56.5,28.5,281.20935140071464
56.5,28.75,281.0547713371252
56.5,29.0,280.38958661816906
56.5,29.25,280.19870870864315
56.5,29.5,280.50865237408954
56.5,29.75,280.288085290159
56.5,30.0,279.6886587604675
56.5,30.25,280.5317601446667
56.5,30.5,279.97471656302076
56.5,31.25,279.67610618851324
56.5,31.5,279.3929390230303
56.5,31.75,279.49398197315946
56.5,32.0,280.0535545155981
56.5,32.25,280.02274205629203
56.5,32.5,279.2351901747937
56.5,32.75,279.3200007352951
56.5,33.0,278.8306617050375
56.5,33.5,279.425513119856
56.5,33.75,279.5751522154891
56.5,35.0,279.81179698593877
56.75,8.25,283.76191432341824
56.75,13.0,282.40636508012807
56.75,13.25,281.2879572843583
56.75,13.5,281.8559552941512
56.75,13.75,282.23984377872574
56.75,14.0,282.3119064966685
56.75,15.75,282.1588339202224
56.75,16.0,283.1357206493916
56.75,21.0,282.6484496740592
56.75,23.0,282.71441292469734
56.75,23.25,283.057951724532
56.75,24.75,282.83377300527826
56.75,25.0,282.15923984912047
56.75,25.25,281.83816141941423
56.75,25.5,281.1400552213776
56.75,25.75,281.31767405010976
56.75,26.25,281.2367429388782
56.75,26.5,281.61887509358775
56.75,26.75,281.8915973203376
56.75,27.0,281.8754346012012
56.75,27.25,282.10742613803257
56.75,28.25,281.46255310528244
56.75,28.75,281.40550433734694
56.75,29.0,281.27625344393107
56.75,29.5,279.8690373822335
56.75,30.25,280.44478793334275
56.75,30.5,279.7794679632995
56.75,30.75,280.2248383295442
56.75,31.25,280.5017704663596
56.75,32.0,278.7241640684894
56.75,32.25,279.0874648931625
56.75,32.5,278.82056683493994
56.75,33.25,278.90340504200606
57.0,8.25,284.52898878284606
57.0,8.5,283.75419233154776
57.0,10.5,284.6230259105124
57.0,13.0,281.553728689105
57.0,13.25,281.5570523294688
57.0,13.5,281.60566346058033
57.0,14.25,281.712428384538
57.0,18.5,286.2218356516291
57.0,21.25,282.6462568282477
57.0,21.5,282.77121819860827
57.0,21.75,282.77584435793887
57.0,22.0,282.7270727306058
57.0,22.25,282.56324462280935
57.0,22.5,282.43949822361765
57.0,22.75,282.4797340872952
57.0,25.5,280.1702562605978
57.0,26.25,281.1313432335869
57.0,26.5,281.80121028152814
57.0,27.0,281.6188561678913
57.0,27.25,281.42325427503124
57.0,27.5,281.65168268228507
57.0,27.75,282.1692789211028
57.0,28.0,281.99972919637526
57.0,28.25,281.6096923707245
57.0,29.0,280.83755181403575
57.0,32.75,278.19651333882695
57.0,33.0,278.2809495249905
57.0,33.25,278.4029338095781
57.0,33.5,278.883438789092
57.0,33.75,278.53037159838124
57.0,34.0,278.68842914501374
57.25,13.0,281.4229933572187
57.25,13.25,281.54965903456895
57.25,13.5,281.7992288098077
57.25,16.75,283.9344642857142
57.25,21.5,283.0946432997434
57.25,21.75,282.66116673617523
57.25,22.0,282.16423142773243
57.25,22.25,282.1124661447624
57.25,22.5,282.68499784818056
57.25,22.75,282.98754659193816
57.25,23.0,282.58465348546525
57.25,25.75,280.9526870410489
57.25,26.25,281.07284162673216
57.25,26.5,281.1934292043858
57.25,26.75,281.46264755059246
57.25,27.0,280.767366916825
57.25,27.25,280.68510004003844
57.25,27.5,281.2147798892646
57.25,27.75,280.89847996654385
57.25,28.0,281.4106043579571
57.25,28.25,280.9613454277144
57.25,29.75,280.07967379162875
57.25,30.75,280.1604839196127
57.25,33.5,278.63540024469444
57.25,33.75,279.04127938576914
57.5,13.75,280.5919746725998
57.5,21.5,284.16150144780954
57.5,21.75,282.471941272545
57.5,22.0,282.5249904689142
57.5,22.25,282.5343604077333
57.5,22.5,282.68451907013286
57.5,22.75,283.0464605143281
57.5,23.0,283.0892325075676
57.5,26.0,281.2716304651331
57.5,26.25,281.3562170547791
57.5,26.75,281.0923502019572
57.5,27.0,280.7817583856113
57.5,27.25,280.7422708080483
57.5,27.5,280.5771050939762
57.5,27.75,280.08422450645287
57.5,28.0,280.8878010886271
57.5,28.25,281.4425892935001
57.5,28.5,281.11344386471825
57.5,28.75,280.4002812804827
57.5,29.0,280.0072144945336
57.5,29.25,279.9708236365491
57.5,33.75,279.2181405572732
57.5,34.75,279.51385291517005
57.75,10.75,285.15107142857124
57.75,18.75,282.9229879254353
57.75,22.25,282.03470865947475
57.75,22.5,282.6159923675164
57.75,26.25,281.6629291235478
57.75,26.5,281.72704761185224
57.75,26.75,281.5350798416487
57.75,27.25,280.7742193740428
57.75,27.5,280.7642305894283
57.75,27.75,280.1476220978972
57.75,28.0,280.6119462389251
57.75,28.5,281.10893291499326
57.75,28.75,280.2018102452433
57.75,29.0,279.6400671401114
57.75,29.25,279.72757684238053
57.75,29.5,279.653441094477
57.75,29.75,278.9770890956655
57.75,30.0,279.4503813623769
57.75,33.75,279.03292912391163
57.75,34.0,279.0224255997792
57.75,34.25,278.77844288099965
57.75,34.5,278.772574160898
58.0,22.0,281.9048944281035
58.0,22.25,282.1816351026652
58.0,24.75,280.80356646772077
58.0,25.0,280.49207644791073
58.0,26.25,280.5743604252991
58.0,26.5,280.97496727379814
58.0,26.75,280.5814059154493
58.0,27.25,281.2810220582969
58.0,27.75,279.2775942780604
58.0,28.0,278.5898104039937
58.0,28.75,279.56333013501376
58.0,29.0,279.02977150626754
58.0,29.25,279.73802916931595
58.0,29.5,279.56962583566417
58.0,29.75,279.73746797015434
58.0,30.0,279.96669336721425
58.0,30.25,279.83877829522595
58.0,31.75,278.9590002714965
58.0,34.25,278.3800761165446
58.0,35.25,278.61033182092575
58.0,35.5,278.88702457321415
58.25,19.25,283.18593225903885
58.25,21.75,283.395020364012
58.25,22.0,282.15933584929974
58.25,22.25,281.90116570632944
58.25,22.5,282.5269651900229
58.25,22.75,282.8565009266135
58.25,23.0,283.33537006137703
58.25,24.5,281.2100290693884
58.25,24.75,280.9947094777451
58.25,25.0,280.6852913735656
58.25,25.25,280.73951342073565
58.25,25.5,281.06854655285764
58.25,26.0,279.5052794392454
58.25,26.25,281.18604745335557
58.25,26.5,280.8188976596046
58.25,26.75,280.6550282253233
58.25,27.0,280.9402369195781
58.25,27.25,281.0723026120391
58.25,27.5,279.55727070787367
58.25,27.75,280.08268953147086
58.25,28.0,280.0255629945
58.25,29.25,279.6274377953398
58.25,29.5,280.0814637596202
58.25,29.75,280.1131082407687
58.25,30.0,280.4309279335529
58.25,31.75,278.30553730893456
58.25,32.5,278.93164995262555
58.25,33.0,277.82964611171366
58.25,34.0,278.5457071766871
58.25,34.25,278.6451104205766
58.25,34.5,278.8547633346455
58.25,35.0,277.8523819889446
58.25,35.25,278.186748833918
58.5,19.25,283.30620544775053
58.5,21.75,283.3547880032566
58.5,23.0,282.4136815749756
58.5,23.25,282.55069910203594
58.5,23.5,282.2838209490836
58.5,23.75,281.47616472959595
58.5,24.0,281.56028778092644
58.5,25.5,281.0991339450469
58.5,26.25,280.7612716768725
58.5,26.5,281.3217400054753
58.5,26.75,280.8865833781137
58.5,27.0,281.10247723121347
58.5,27.5,279.09707436601246
58.5,27.75,279.19491030557197
58.5,29.25,279.7724684038276
58.5,29.5,279.8492008632426
58.5,29.75,279.36291292233904
58.5,30.0,279.70296537995614
58.5,30.25,279.84385238802093
58.5,32.75,278.6084718132871
58.5,33.0,277.6462422856872
58.5,33.5,278.49195355179177
58.5,33.75,278.6448573255601
58.5,34.0,278.3899458053367
58.75,11.0,284.31981481481483
58.75,23.0,282.7152446863273
58.75,23.25,282.4848828804178
58.75,23.5,281.7815957402539
58.75,23.75,281.82180692657647
58.75,24.0,282.0786272995564
58.75,24.5,281.537216406711
58.75,24.75,281.5402391180603
58.75,26.75,280.73725419460555
58.75,27.0,279.81145856034834
58.75,28.0,280.28507851772383
58.75,28.25,279.5955679249385
58.75,29.25,279.6068663092686
58.75,29.5,279.27862011169816
58.75,30.0,279.0846949010184
58.75,30.25,278.89152825423133
58.75,30.5,279.0876187451503
58.75,30.75,279.39860883702335
58.75,31.25,279.7332607728938
58.75,31.5,279.29442601758586
58.75,31.75,279.54172972733113
58.75,32.0,279.2153936641901
58.75,32.75,278.4636055369937
59.0,10.75,283.118854299133
59.0,11.0,282.6791814440616
59.0,22.0,282.6678595565692
59.0,22.25,281.9979241281479
59.0,22.5,281.75678381369966
59.0,22.75,281.9628332338048
59.0,23.0,281.9735550614272
59.0,23.25,281.80921713989
59.0,23.5,281.4702961361106
59.0,23.75,281.8026855952724
59.0,24.0,281.93154451810864
59.0,24.25,281.5412242405257
59.0,24.5,281.1103821974767
59.0,24.75,280.7531164978759
59.0,27.5,279.6942010760063
59.0,27.75,279.83381064006613
59.0,28.0,280.9023656587751
59.0,28.25,279.86587991727606
59.0,28.5,279.3472667605306
59.0,28.75,279.0894507848683
59.0,29.25,279.62081154500856
59.0,29.5,279.4100785668783
59.0,29.75,279.2876655820215
59.0,30.0,279.2574944662664
59.0,30.25,279.10110161025773
59.0,30.5,279.46856922097766
59.25,23.5,281.20194249253035
59.25,24.0,281.3545100975003
59.25,28.75,280.3315628990214
59.25,30.0,278.52578722329633
59.25,30.25,279.1791895482653
59.5,30.0,278.8021433351642
59.5,30.25,279.11885932361616
59.5,36.5,277.4376515007038
60.0,13.5,279.81764273373074
60.0,18.0,281.3959666956013
60.0,18.25,280.78829573265136
60.0,28.25,283.02825607063994
60.0,28.5,283.2000903225805
60.25,18.25,280.7374959370439
61.0,12.25,277.1480239164904
61.0,12.5,277.125090655283
61.25,11.75,276.28090319371256
61.25,12.0,275.87812727944436
61.25,12.25,276.39121516328134
61.25,12.5,276.35130052689414
61.5,11.5,275.1304506978533
61.5,11.75,275.40103631834097
61.5,12.0,275.3513889011004
61.5,12.25,275.36934793000614
61.5,12.5,275.50108656936743
61.5,12.75,275.61545180819394
61.75,10.5,274.85256426010017
61.75,10.75,276.1479848285701
61.75,11.25,276.2593387790667
61.75,12.0,275.39193318186307
61.75,12.25,275.2088065367139
61.75,12.5,276.3143515766892
61.75,12.75,276.507857955567
61.75,13.0,276.457982658601
62.0,11.0,275.58737087307424
62.0,11.25,274.6509476050383
62.0,11.5,275.07447259575
62.0,11.75,275.3440111771146
62.0,12.0,275.1053140709356
62.0,12.25,275.4093010892929
62.0,12.5,275.9252756113763
62.0,12.75,275.6740434536404
62.0,13.0,275.76822266825945
62.25,10.5,274.73476991694895
62.25,10.75,274.9572462296127
62.25,11.0,274.2776548286524
62.25,11.25,273.75903645781256
62.25,11.5,274.6095241890927
62.25,12.0,274.320405963758
62.25,12.25,274.1110299006838
62.25,12.5,274.08639578919093
62.25,12.75,274.5234862905344
62.25,13.0,274.4251782555748
62.25,13.25,275.31259587836837
62.25,17.75,279.6471201297665
62.5,11.0,274.247949296643
62.5,11.25,274.2184405840824
62.5,11.5,273.96871609536095
62.5,12.5,274.491091970033
62.5,12.75,274.2978318499709
62.5,13.0,274.7468858685785
62.5,13.25,275.3100172651843
62.5,13.5,275.7607663273388
62.5,17.5,278.99769871488314
62.75,11.25,273.843517213818
62.75,11.5,273.2118777828123
62.75,12.0,272.063678220278
62.75,12.25,272.6838502242839
62.75,12.5,273.54199071661577
62.75,12.75,274.09100556886995
62.75,13.0,274.3996077249303
62.75,13.25,274.8068424626213
62.75,13.5,275.44815418815534
62.75,16.75,277.0729139695842
62.75,17.0,276.7889864575664
62.75,17.25,277.08695332473695
63.0,11.25,274.36164724037064
63.0,12.0,272.1918938952519
63.0,12.25,271.65972915348584
63.0,12.5,272.03993460497134
63.0,12.75,272.5196048424762
63.0,13.0,273.66035668616166
63.0,13.25,274.03952240748083
63.0,13.5,274.4047041998993
63.0,16.0,276.33482754522146
63.0,17.0,276.6793843260971
63.0,17.25,276.6198779843927
63.25,11.0,275.51699159793066
63.25,11.25,274.9859934183687
63.25,12.75,273.1087265503826
63.25,13.0,273.2769303039157
63.25,13.25,274.33733047042114
63.25,15.25,276.3268517320767
63.25,15.5,276.2857503105139
63.25,16.75,276.7316973353279
63.25,17.0,276.57941614498054
63.5,13.0,273.66133334583793
63.5,13.25,274.36553427551536
63.5,13.5,275.17315411914996
63.5,13.75,275.5424282656268
63.5,14.0,275.7375834252302
63.5,15.25,275.88465775073047
63.5,15.5,275.9248230435656
63.75,13.75,274.7355463160555
63.75,14.0,274.3775978780816
63.75,14.25,274.74815336633844
63.75,14.5,275.7077866258752
63.75,14.75,275.6349459934975
63.75,15.0,275.78037833537365
63.75,15.25,276.248156008862
63.75,15.75,275.13970434114714
63.75,16.25,275.0936129313399
63.75,21.0,277.7469933128074
64.0,9.0,280.463971132612
64.0,9.25,279.9052465042355
64.0,9.75,278.39179414232126
64.0,11.75,275.78207220773567
64.0,12.0,274.926488246767
64.0,13.0,272.9480454572371
64.0,13.25,272.4755632457074
64.0,13.5,271.9827377311626
64.0,13.75,273.2839391823397
64.0,14.0,274.3801178183708
64.0,14.25,274.503443538026
64.0,14.5,273.9997655864956
64.0,14.75,274.6475866111354
64.0,15.0,275.36717526374883
64.0,15.25,275.6058713386403
64.0,15.5,275.1617040576886
64.0,15.75,275.1682797927646
64.0,16.25,275.29812996579614
64.0,20.25,277.6355151835001
64.0,20.5,278.0052192835268
35.5,7.5,299.9068672411199
35.5,7.75,299.0061001477457
35.5,12.5,297.01510746573217
35.5,12.75,298.5431730769231
35.75,7.5,299.5549711947833
35.75,7.75,300.6870314490709
36.0,6.75,299.92933039772254
36.0,32.5,297.24384761517194
36.0,32.75,297.75746775731386
36.25,7.5,298.8108123998196
36.25,7.75,298.0968362695399
36.5,7.75,298.40104465384553
36.5,8.0,296.27779365948413
36.75,6.25,296.1618528841868
37.0,6.0,297.15867924528305
37.0,6.25,293.64064834336943
37.75,20.5,293.80883333333327
38.0,-8.25,301.90744923511215
38.0,34.75,295.6781375241379
38.25,34.25,295.46075204414075
38.25,34.5,294.1542577152259
38.75,34.75,299.8586447217118
39.0,9.5,294.56755208333345
40.75,25.5,294.3996027491437
40.75,25.75,295.68798281423716
41.0,-7.5,294.5348961486572
41.0,-7.25,297.0444671562211
41.0,-5.5,296.26810914893883
41.0,-5.25,295.9275779547105
41.0,-5.0,296.43023909355526
41.0,-4.75,296.21706850454876
41.0,13.0,293.2864268984486
41.0,25.75,294.52363055477076
41.0,26.0,292.54869639321635
41.25,-7.5,295.1361448994135
41.25,-7.0,297.85595262709614
41.25,-5.75,296.3240765407389
41.25,-5.5,296.670759091998
41.25,-5.25,297.2897350541211
41.25,-4.0,296.5262999110341
41.25,22.0,288.6303296642713
41.25,25.75,291.678380966335
41.25,26.0,291.43103458369455
41.25,26.25,293.33773914127045
41.25,26.5,294.69916182727343
41.5,-6.75,296.599017988745
41.5,-5.75,297.1855642004274
41.5,22.0,295.4288661240192
41.5,26.5,294.56406456023046
41.5,26.75,295.0911222840451
41.75,-5.75,296.33842555478316
41.75,22.0,295.7113270979521
41.75,26.0,292.2743944794726
41.75,26.25,294.36386388349
41.75,26.5,294.79882530931116
41.75,26.75,295.95328973003836
42.0,23.0,289.5047158403897
42.0,26.25,291.5802808364985
42.0,26.75,292.5105792955407
42.25,-9.0,288.1181955617198
42.25,10.75,291.7679041916167
42.25,21.5,287.0821611229922
42.25,23.0,289.34649592899837
42.5,-4.25,294.5357150735723
42.5,-4.0,294.3093875578881
42.5,-3.75,293.04335065461646
42.5,22.25,284.726180702453
42.5,23.0,288.39784894907746
42.5,23.25,285.20419511489393
42.75,20.75,289.6135296965735
42.75,22.75,286.56993630399506
42.75,23.0,287.8673728603241
42.75,23.25,288.6034350252558
42.75,23.5,288.335126103477
42.75,23.75,286.41935243545623
43.0,22.5,286.9103221102596
43.0,22.75,287.5477574095714
43.0,23.0,287.6411367996092
43.0,23.25,285.9598146325039
43.0,23.5,286.0173619942727
43.0,23.75,287.9212920255752
43.0,24.0,287.88580740398305
43.0,24.5,287.7221125121388
43.0,25.75,289.310199206447
43.0,26.0,288.8468836690673
43.0,26.25,287.8251643235657
43.0,26.5,288.1607222057359
43.25,19.75,285.14625683953574
43.25,23.5,287.9585339165048
43.25,23.75,289.2911827328417
43.25,25.5,291.99789624923966
43.25,25.75,291.52492082301666
43.25,26.0,289.9396907605606
43.25,26.25,289.4040544091977
43.25,26.5,289.45024072492555
43.25,26.75,290.16923749563836
43.5,25.75,290.893139660332
43.5,26.0,290.2498274988268
43.5,26.25,290.7176388228094
43.5,26.5,290.21513035353985
43.5,26.75,290.23117018544303
43.5,27.0,290.20923512024183
43.5,27.25,290.4141847182928
43.5,27.5,291.4286861663893
43.75,1.5,292.754998574619
43.75,26.25,290.7255457915813
43.75,26.5,290.81189120613163
43.75,26.75,290.1630660585086
43.75,27.0,290.876981293106
43.75,27.25,290.42101527220456
43.75,27.5,291.1673477256393
43.75,27.75,291.9188883716862
43.75,28.0,292.56060565338885
43.75,28.25,293.0967653942846
44.0,21.5,288.61710587931105
44.0,27.75,291.19676130285643
44.0,28.0,292.4600250420791
44.0,28.5,293.06474068342834
44.0,28.75,292.50325930850084
44.25,21.75,285.71613540704783
44.25,26.5,290.61646165851107
44.25,27.0,290.528208337528
44.25,27.5,290.40004392458826
44.25,27.75,289.7848991848496
44.25,28.0,290.66230179509745
44.25,28.25,292.6268984152054
44.25,28.5,292.83661719632664
44.25,28.75,291.94911896233515
44.5,26.5,290.3974960822137
44.5,26.75,291.13141942938694
44.5,27.0,291.1389625087033
44.5,27.25,291.7263012153336
44.5,27.5,291.7437021397521
44.5,28.0,290.3226152773506
44.5,28.25,291.33677130255285
44.5,28.5,292.3898649406513
44.75,27.0,291.3919112695568
44.75,27.25,291.7007360110895
44.75,27.5,291.72164385613985
44.75,27.75,291.1047974957004
45.0,27.0,291.9584182527567
45.0,27.25,291.8121702250547
45.0,27.75,291.86477310479916
45.0,29.25,289.4916454022087
45.0,29.75,289.9321947214465
45.0,37.75,290.94725767408744
45.25,27.25,291.05074374156095
45.25,27.5,291.11362517752787
45.25,27.75,291.58121250232574
45.25,28.0,291.4069278008191
45.25,29.0,290.2683238980518
45.25,29.25,289.8708697238158
45.25,29.5,289.8147164089137
45.25,29.75,289.5865703203619
45.25,34.5,296.6455708805143
45.25,36.25,294.7345643499798
45.25,37.75,292.1467809287141
45.5,27.25,291.8792585416481
45.5,27.5,291.5423566837098
45.5,27.75,291.7542303525112
45.5,28.0,291.7075148424634
45.5,28.25,291.6024129539521
45.5,29.5,290.74061450811615
45.5,29.75,289.4109763028794
45.5,34.75,296.70053014014303
45.5,35.0,295.41326727616485
45.5,35.25,293.7788133014231
45.5,35.75,292.00353430023154
45.5,36.0,293.7509040845762
45.5,36.25,295.43086763164024
45.5,36.5,294.13985221051405
45.5,36.75,293.1594395930057
45.5,37.5,289.2926868824258
45.5,37.75,290.24554720210074
45.75,27.25,291.25464326874874
45.75,27.75,292.23060983692113
45.75,28.0,292.759098880858
45.75,28.25,292.04075532569834
45.75,29.5,293.9873300902221
45.75,29.75,293.67583100719935
45.75,30.0,293.9167882525553
45.75,30.25,293.0837634101568
45.75,34.75,294.12465125232455
45.75,35.0,293.8589780098373
45.75,37.5,289.781752323382
45.75,37.75,290.0255625803507
45.75,38.0,290.14864719786084
46.0,27.25,289.43456554070764
46.0,27.5,291.54805825825395
46.0,27.75,291.3648192556705
46.0,28.0,291.2360690834534
46.0,29.75,295.0191136734031
46.0,30.0,295.3742303590397
46.0,30.25,294.8756909967247
46.0,30.5,293.92860837614086
46.0,32.25,294.68665617126675
46.0,32.5,294.1935003474506
46.0,32.75,293.6954994244586
46.0,33.0,292.8817205453535
46.0,34.75,292.84994662537446
46.0,35.0,294.6905859765363
46.0,35.25,300.6287931034483
46.0,38.0,289.210391867116
46.25,1.5,289.285495797659
46.25,2.25,290.02796764528637
46.25,5.5,287.1883818708836
46.25,28.0,291.490858925063
46.25,28.25,291.8159679652153
46.25,28.5,292.889915434421
46.25,29.5,294.6599243615476
46.25,30.25,293.8639677816886
46.25,30.5,294.19830756271995
46.25,30.75,293.70110571981905
46.25,31.75,293.6776614721299
46.25,32.0,294.5675001083339
46.25,32.25,294.3860071176177
46.25,32.5,294.4346467320751
46.25,32.75,294.56775199032666
46.25,33.0,294.41569272367445
46.25,35.25,292.3429521119122
46.5,2.0,290.47039457412313
46.5,3.0,290.13039317831175
46.5,5.5,287.20611502823164
46.5,30.5,294.8445065212523
46.5,31.25,294.6923321973248
46.5,31.5,293.1790385819287
46.5,31.75,293.3532631872073
46.5,32.0,293.9140406184891
46.5,32.25,293.33885340972523
46.5,32.5,292.32565988137765
46.5,32.75,293.8639232155893
46.5,33.0,294.4113210308612
46.5,33.25,293.8313680026101
46.5,33.5,294.31258302064305
46.5,35.0,294.9526708949563
46.5,35.25,293.65970140680565
46.5,35.5,295.36462491915813
46.5,35.75,296.3483632951418
46.5,36.25,290.43157790861324
46.75,2.5,290.3746075104426
46.75,2.75,290.1856214098305
46.75,3.0,290.3505916281615
46.75,3.5,290.6302742933189
46.75,3.75,290.4099471385178
46.75,4.0,290.16849992020224
46.75,29.5,292.67232360496786
46.75,30.25,294.2151864420961
46.75,31.25,293.55293342938415
46.75,31.5,294.2338256871668
46.75,31.75,294.84801243366155
46.75,32.0,293.8726270073214
46.75,32.25,294.78797527250583
46.75,32.5,294.3322028385567
46.75,32.75,293.13175648146455
46.75,33.0,293.62147957225085
46.75,33.25,292.7548592987802
46.75,33.5,292.21265022674436
46.75,33.75,293.69621759372797
46.75,34.0,293.83927176613014
46.75,34.25,295.28000776480025
46.75,35.0,295.6204215310448
46.75,35.25,294.5833864950226
46.75,35.5,295.61001172416934
46.75,35.75,295.595963136998
46.75,36.0,295.1648219999007
46.75,36.25,295.0910215596782
46.75,36.75,294.4348640054011
46.75,37.0,294.40120468504443
46.75,37.75,292.25209798899925
46.75,38.0,293.1338725497374
47.0,2.25,290.21453906343936
47.0,2.5,290.6497895182756
47.0,2.75,290.87245622588165
47.0,3.0,289.33787979476097
47.0,3.25,289.47093568341995
47.0,3.5,289.76468015488103
47.0,3.75,289.61722853947464
47.0,31.5,294.5468562946799
47.0,31.75,294.49436829412366
47.0,32.0,293.1147457849768
47.0,32.25,294.49027442857124
47.0,32.5,294.82339711915796
47.0,32.75,293.79639393550286
47.0,33.0,295.10230191034856
47.0,33.25,294.39648104620665
47.0,33.5,293.59857649836965
47.0,34.25,294.6850988514112
47.0,34.75,294.15410411270864
47.0,35.0,294.34574330158733
47.0,35.25,294.9744677246985
47.0,35.5,294.81621728231664
47.0,36.5,294.4617535625896
47.0,37.75,295.3397669410523
47.0,38.0,295.3745469801427
47.25,3.25,288.29499068791586
47.25,6.0,287.7581641811428
47.25,6.5,285.45248581456326
47.25,6.75,284.30954629500445
47.25,31.25,294.0058695021155
47.25,31.5,293.5885241976315
47.25,31.75,293.0330177612078
47.25,32.0,295.2898661728814
47.25,32.25,294.4633872142116
47.25,32.5,294.88159929392225
47.25,32.75,294.89676555910927
47.25,33.0,294.6450497915443
47.25,33.25,294.55286015018646
47.25,33.5,294.26221967382514
47.25,33.75,292.36100215733575
47.25,34.0,290.7618557271678
47.25,35.0,293.7469479202296
47.25,35.25,293.5344406924314
47.25,35.5,294.35655267907845
47.25,35.75,294.3724932061738
47.25,36.5,294.0819455720515
47.25,37.5,293.96845973639233
47.25,37.75,294.1794031011457
47.25,38.0,294.74849859839503
47.5,6.5,286.96077432997555
47.5,6.75,287.3191101233985
47.5,7.0,286.7408993103626
47.5,8.0,285.6295720567642
47.5,31.25,293.05149482059335
47.5,31.5,293.0709456245147
47.5,31.75,293.1478326941196
47.5,32.0,293.4956815327541
47.5,32.25,293.8149012076613
47.5,32.5,293.82752144437546
47.5,33.0,293.63905270627436
47.5,33.25,293.4376751185503
47.5,33.5,293.5098598563063
47.5,34.0,289.01615390025023
47.5,34.25,288.5382809516954
47.5,34.5,289.9171842263725
47.5,34.75,289.94403198037304
47.5,35.0,288.0503980298831
47.5,35.25,289.1320283685357
47.5,35.5,294.68810330935605
47.5,36.25,294.1382827793633
47.5,36.5,294.11465713780507
47.5,36.75,295.2602175718955
47.5,37.75,294.11953954120264
47.5,38.0,294.6701150656717
47.75,4.0,288.70670365809207
47.75,4.25,288.2575103855872
47.75,4.5,288.64288417888423
47.75,4.75,288.17121194790445
47.75,6.5,286.58662703403417
47.75,8.0,283.5346290458723
47.75,8.25,283.5581478744135
47.75,11.25,284.2488295774562
47.75,11.5,283.38959501383823
47.75,12.75,282.45551802426894
47.75,31.5,292.66430843243734
47.75,31.75,292.4627632021797
47.75,32.0,292.36537775096195
