lat,lon,LST_Celsius_mean
49.25,32.5,13.775845340008857
49.25,32.75,12.283384210687018
49.25,33.0,13.102506473382732
49.25,33.25,16.262882069826105
49.5,7.75,14.381658218829614
49.5,8.0,13.447153040478668
49.5,8.25,16.783285209934775
49.5,8.5,16.865294431330653
49.5,9.0,12.125004039211149
49.5,9.25,12.640927013710268
49.5,9.5,12.770755042005874
49.5,10.0,12.548473608814163
49.5,10.25,12.612134732290372
49.5,14.75,11.021822639650452
49.5,15.0,10.29828813201135
49.5,19.5,7.8492930324892995
49.5,19.75,8.753237516709476
49.5,20.0,9.318648281346725
49.5,20.75,10.343627327409536
49.5,21.25,9.681620211204915
49.5,21.5,10.276043109433374
49.5,23.0,11.914276019241584
49.5,27.5,13.30332938753918
49.5,28.0,14.380051018003428
49.5,28.25,13.752864779993388
49.5,29.0,14.671060514633837
49.5,29.25,14.758481760507664
49.5,29.5,14.760898623859248
49.5,29.75,15.208453154303925
49.5,30.0,14.745767957072076
49.5,30.25,15.111976815604123
49.5,30.5,14.171423223170393
49.5,30.75,14.612230614733619
49.5,31.25,15.703786294967358
49.5,31.5,14.644438912066448
49.5,31.75,14.55412742464091
49.5,32.0,13.61517121644141
49.5,32.25,13.583777203788316
49.5,32.5,16.133661783419598
49.5,32.75,14.333577125126737
49.5,33.0,17.10118815736314
49.5,34.25,17.794249775410208
49.75,8.25,16.029341084628584
49.75,8.5,16.038341316254503
49.75,9.25,12.969939104341904
49.75,9.5,12.413310607873086
49.75,9.75,13.013549238484302
49.75,10.0,13.530210012218959
49.75,14.75,11.729123853674935
49.75,15.5,11.822024771229678
49.75,16.0,10.705474625415889
49.75,16.5,10.907213787041087
49.75,17.25,11.559948282299331
49.75,18.25,13.681822204470222
49.75,20.0,11.172257301489708
49.75,20.75,11.162022585002035
49.75,21.0,12.168062672443341
49.75,21.25,11.96880187505161
49.75,21.75,12.123128940080733
49.75,22.0,11.54371234680417
49.75,23.25,12.597809310284106
49.75,27.5,14.08059014756833
49.75,28.0,14.84744061036497
49.75,28.25,15.20158711363905
49.75,28.5,14.816180818411794
49.75,28.75,14.08324432043122
49.75,29.0,13.97650227097489
49.75,29.25,13.74829581530139
49.75,29.5,14.529208893144187
49.75,29.75,14.625541155865676
49.75,30.0,14.563573155288111
49.75,30.25,15.103850435533104
49.75,30.5,14.966558490075613
49.75,30.75,15.38177796543448
49.75,31.0,15.591181684104413
49.75,31.25,15.289739623780463
49.75,31.75,15.43247717324067
49.75,32.0,16.063892405164495
49.75,32.25,16.377732264171243
49.75,32.5,17.026714470802062
49.75,32.75,16.8520059516747
49.75,33.0,17.488284883266374
50.0,8.25,15.078574240479384
50.0,8.5,15.290255487207617
50.0,8.75,14.941518113523387
50.0,9.75,13.623516717251789
50.0,15.5,13.618797157167535
50.0,16.0,13.21038090222288
50.0,16.25,12.562832416481115
50.0,16.5,11.109808101457247
50.0,20.75,13.307217910538839
50.0,23.5,12.585433354001111
50.0,23.75,11.93430708242488
50.0,24.0,12.883980950137868
50.0,24.5,13.424220832646085
50.0,24.75,14.396716245067012
50.0,25.0,13.682914158310837
50.0,25.25,13.848188319222402
50.0,25.5,13.519947856398801
50.0,27.5,13.833435273379848
50.0,28.25,13.972799251554477
50.0,28.5,13.769888612358955
50.0,29.25,14.31399998048488
50.0,29.75,13.775629927598345
50.0,30.0,14.201164318091287
50.0,30.25,14.28453928199366
50.0,30.5,14.926436057379533
50.0,30.75,14.271431214611539
50.0,31.0,13.944883386303275
50.0,31.25,13.711789587374767
50.0,32.0,16.019528877071707
50.0,32.25,15.816826470377634
50.0,32.5,16.625603484692533
50.0,32.75,16.92781180786693
50.0,33.75,17.66401669021343
50.25,6.5,10.921482362617837
50.25,8.5,12.571486327703553
50.25,8.75,14.411563981858535
50.25,9.0,14.373717432665387
50.25,11.0,12.885899621200224
50.25,11.25,12.051409644911473
50.25,11.5,10.881405102641224
50.25,15.5,13.204566948523961
50.25,16.75,9.405144586020242
50.25,17.25,10.008412743395695
50.25,17.5,10.87180136421
50.25,18.5,13.022018329244304
50.25,20.25,13.445892213337231
50.25,20.5,13.631408995836637
50.25,21.5,13.500484238913884
50.25,23.5,12.183688454957348
50.25,23.75,13.12205212834158
50.25,24.25,13.451927083664032
50.25,24.5,13.366253994755311
50.25,24.75,14.970626530033769
50.25,25.0,14.131669594819243
50.25,25.25,14.297545205551899
50.25,25.75,13.83200149603698
50.25,26.0,12.56645497461966
50.25,29.75,13.574807832243494
50.25,30.0,13.398172076803064
50.25,30.25,13.876907357236746
50.25,30.5,13.625141347351132
50.25,30.75,13.335730449075527
50.25,31.0,14.986504937864936
50.25,31.25,15.78002657477117
50.25,31.5,14.762423753298378
50.25,32.0,15.438264208536964
50.25,32.25,14.814996884403683
50.25,32.5,15.459929001635317
50.25,32.75,15.438225125604049
50.25,33.25,16.741322206688437
50.25,33.5,16.7597571511227
50.25,33.75,16.58224801672833
50.25,34.0,15.96310955155002
50.25,34.25,17.554732532975322
50.25,35.75,16.61154886440977
50.25,36.5,15.06195830496722
50.5,7.75,12.363277730839343
50.5,8.0,12.909531917897084
50.5,8.5,12.917244389072494
50.5,8.75,13.406583781370614
50.5,17.5,12.664546027635708
50.5,17.75,13.223203470759813
50.5,18.5,13.363514349408831
50.5,18.75,12.827845277185531
50.5,20.5,14.611399487205858
50.5,23.0,13.208860368711328
50.5,24.75,13.72725489012015
50.5,25.0,14.234112388171582
50.5,25.25,13.94576684819964
50.5,25.5,14.196237175372119
50.5,25.75,13.246068608993312
50.5,26.0,12.841840801477645
50.5,26.5,13.373913536770658
50.5,29.25,13.525125537449242
50.5,29.5,13.139286587807305
50.5,30.0,13.75819406589045
50.5,30.25,13.313639597052259
50.5,30.75,13.853563255892766
50.5,31.0,15.25289321398725
50.5,31.25,14.525451210453525
50.5,31.5,15.123499701276558
50.5,31.75,15.425041893617617
50.5,32.25,14.851375397853587
50.5,32.5,14.889871089499934
50.5,32.75,15.048681539614336
50.5,33.75,16.83306707710517
50.5,34.0,16.499809742429647
50.5,34.25,16.122241873596465
50.75,8.5,11.857919542698028
50.75,8.75,13.243307012759885
50.75,14.75,10.925086687420105
50.75,17.25,13.708297834603968
50.75,25.25,14.018959734157363
50.75,25.5,13.79874915491905
50.75,25.75,13.2970562296087
50.75,26.0,13.376083623053376
50.75,26.25,13.353525387185812
50.75,26.5,13.431476627193263
50.75,27.0,13.386330100540931
50.75,29.0,13.897758666872733
50.75,29.25,14.127922844199531
50.75,29.5,13.77695426647881
50.75,29.75,13.159574796344089
50.75,30.25,13.394831575194416
50.75,30.5,10.675973864583284
50.75,30.75,13.771187630684835
50.75,31.0,14.669995773568303
50.75,31.25,14.472708367196333
50.75,31.5,14.255152945557597
50.75,31.75,15.282061182895973
50.75,32.0,15.584834412834596
50.75,32.25,15.245115647229511
50.75,32.75,14.622298987194142
50.75,33.0,15.536615830699418
50.75,33.25,15.274487466227697
50.75,33.5,15.110041608838173
50.75,36.0,15.378635434561431
51.0,6.0,14.722349344460042
51.0,8.75,12.072844611589801
51.0,9.25,12.654316049507827
51.0,10.5,12.282278011395988
51.0,10.75,12.79957744161237
51.0,13.5,12.61343762824697
51.0,17.5,13.80511684455837
51.0,17.75,13.821798884259806
51.0,18.5,13.675349073292296
51.0,18.75,14.19468333133267
51.0,19.0,14.758951118144694
51.0,19.25,14.259806939166197
51.0,19.5,14.906233052467087
51.0,21.75,13.78510042233819
51.0,22.0,14.287345864238034
51.0,22.25,13.792439967438384
51.0,22.5,13.194931527950985
51.0,24.0,12.532994259795771
51.0,24.25,13.513005281871244
51.0,25.0,14.103678002235256
51.0,25.25,13.755670456951748
51.0,25.5,14.141770937593208
51.0,25.75,13.74933332830085
51.0,26.25,13.851310966299081
51.0,26.5,13.3319194733931
51.0,26.75,14.042884663516247
51.0,27.0,12.802138808658412
51.0,29.25,13.977683421506242
51.0,29.5,14.41423720205745
51.0,29.75,14.309980234676402
51.0,30.0,14.442390218816627
51.0,30.25,12.948191309979961
51.0,30.5,11.198422032449287
51.0,30.75,14.511331601546374
51.0,31.0,14.808027068785918
51.0,31.25,14.232628033094159
51.0,31.5,14.579471529593548
51.0,31.75,14.576292598484201
51.0,32.0,14.777285320522026
51.0,33.25,14.972137872960104
51.0,33.5,15.362132039627738
51.0,33.75,16.096841871119295
51.0,36.5,15.1150806462241
51.25,10.5,12.003443690485142
51.25,10.75,12.422480524517141
51.25,11.0,13.890670897193331
51.25,11.25,14.265473978131809
51.25,11.5,12.85191300545938
51.25,12.5,13.392312151951216
51.25,12.75,13.601235863601573
51.25,13.25,14.034536748338269
51.25,13.5,14.137554846064461
51.25,14.0,13.401666534603976
51.25,14.25,12.560219677354894
51.25,14.75,12.430652672706287
51.25,17.5,13.531139522778119
51.25,17.75,13.699902872098733
51.25,18.0,13.779083549687073
51.25,18.25,14.22177244694791
51.25,18.5,14.291825246272367
51.25,18.75,14.389254685542312
51.25,19.5,14.011810129066134
51.25,21.0,15.796920925069173
51.25,21.25,14.776486009007954
51.25,21.5,15.005391829897746
51.25,21.75,15.113724346751553
51.25,22.25,14.429724427571784
51.25,22.5,14.435511202216617
51.25,25.0,14.191325336738089
51.25,25.25,13.925958150609574
51.25,25.75,13.959010234040193
51.25,26.0,13.608649375885363
51.25,26.25,13.639514802565259
51.25,26.5,12.913937582081985
51.25,26.75,13.288016012558955
51.25,28.5,13.099744850453021
51.25,28.75,12.950658349634807
51.25,29.0,13.812686847913767
51.25,29.25,13.608596175710375
51.25,29.5,13.956635446305711
51.25,29.75,14.17770175184063
51.25,30.0,14.242065544171055
51.25,30.5,13.035939726007484
51.25,31.25,13.706659843219313
51.25,31.5,13.36619755690407
51.25,31.75,13.054686794512577
51.25,32.25,14.509842251738178
51.25,33.75,14.900493380025921
51.25,36.5,14.189407895488102
51.5,10.0,12.323823417756614
51.5,10.25,12.124339929791404
51.5,10.5,11.676369625879033
51.5,10.75,12.044599672242896
51.5,11.0,11.70402462475414
51.5,11.25,12.302482219176
51.5,12.5,12.890035326883947
51.5,12.75,13.03355170321339
51.5,13.0,13.178838892562283
51.5,13.25,13.698220874930882
51.5,14.0,13.065277343493733
51.5,14.25,13.45145870572702
51.5,15.25,13.483576642338619
51.5,15.5,13.958136467500935
51.5,19.0,15.331343438071542
51.5,19.5,14.799431672533558
51.5,21.25,16.012320859671263
51.5,21.5,14.37136537692328
51.5,21.75,14.684481778438112
51.5,22.0,14.390181736704562
51.5,22.25,14.796691081162919
51.5,22.5,14.655158066619435
51.5,22.75,14.44054781190323
51.5,23.75,12.85872879753532
51.5,24.25,13.38069345402539
51.5,24.5,13.431075257770658
51.5,24.75,13.512982264365974
51.5,25.0,13.593995701268398
51.5,25.5,13.365278312790224
51.5,25.75,12.685693303736912
51.5,26.0,13.754622073101245
51.5,26.25,13.743110101203456
51.5,26.5,13.766633073200751
51.5,26.75,13.626966547967527
51.5,27.0,13.381546092437986
51.5,28.75,12.705316040528203
51.5,29.0,12.757413995285958
51.5,29.25,12.59888549588021
51.5,29.5,12.528879458480617
51.5,29.75,13.199035435459109
51.5,30.5,13.657228073739986
51.5,31.75,13.040282087601952
51.75,6.5,12.987204545702127
51.75,10.0,11.841244495702654
51.75,10.25,11.210787768661305
51.75,10.5,8.440176900157269
51.75,10.75,9.75695582946787
51.75,11.0,12.053213118200517
51.75,11.25,12.804281379987742
51.75,11.5,13.069364446905752
51.75,11.75,14.128738721928244
51.75,12.0,14.204828679753291
51.75,12.5,12.842399049306891
51.75,12.75,13.825746497072885
51.75,13.0,14.416538805477558
51.75,14.25,14.31861123049515
51.75,14.5,14.419794675848095
51.75,14.75,13.539860723781203
51.75,15.0,13.37850280340831
51.75,16.5,14.69938053726986
51.75,19.5,16.60008730131915
51.75,19.75,15.044803883699387
51.75,20.0,13.884259138774894
51.75,20.25,14.675890613408399
51.75,20.5,15.123283530618778
51.75,21.25,14.76660636912851
51.75,21.5,13.462120066602779
51.75,21.75,14.59104402574576
51.75,22.0,15.01228242669356
51.75,22.25,14.645556892023762
51.75,22.5,14.012411869320601
51.75,22.75,13.61092209254781
51.75,23.0,14.078311673349447
51.75,24.5,13.464521800286036
51.75,24.75,13.33353236163515
51.75,26.0,12.760146166185393
51.75,26.25,13.993760022565539
51.75,26.75,14.036040394550866
51.75,27.75,13.706888799469084
51.75,28.75,13.510135123107034
51.75,29.0,13.251093920472556
51.75,29.25,12.966565882568375
51.75,29.5,13.104551296338457
51.75,29.75,12.446551189495324
51.75,30.0,12.647224463526754
51.75,30.25,13.683106454321432
52.0,5.25,13.783691461855085
52.0,12.25,13.269505832340712
52.0,15.0,13.943248425988997
52.0,15.25,14.145089275798398
52.0,19.75,14.280841629584813
52.0,20.0,15.341255312496173
52.0,21.75,14.923201372208098
52.0,22.0,14.526764881071585
52.0,22.25,14.061275007350389
52.0,22.5,14.213808193390605
52.0,22.75,13.385759247411784
52.0,23.0,13.177729776315914
52.0,24.0,13.459975450216064
52.0,24.5,13.335529479978277
52.0,24.75,12.603430618274103
52.0,25.0,12.282911526081989
52.0,25.25,13.04119926012379
52.0,25.5,12.999338977364289
52.0,26.25,13.704154894292856
52.0,26.5,13.08216749665695
52.0,26.75,12.794651404146691
52.0,27.75,12.80996837048076
52.0,28.5,12.403631703478311
52.0,28.75,11.847739335467224
52.0,29.0,12.544692805894783
52.0,29.25,13.287777232137785
52.0,29.75,12.494847855609976
52.0,30.0,12.422051947175135
52.0,30.25,12.067101888567151
52.0,34.0,13.185740589667205
52.25,5.0,13.322496283419127
52.25,16.25,14.262219084886567
52.25,16.5,14.601702361369234
52.25,20.25,14.673072921577955
52.25,20.5,14.300271086784676
52.25,21.0,15.744630021572277
52.25,21.25,14.373127127329951
52.25,22.75,13.64475189629519
52.25,23.0,13.515370214089216
52.25,23.75,14.564597165967314
52.25,24.0,14.383842748768643
52.25,25.0,13.007274424319462
52.25,25.25,12.65694999856288
52.25,25.5,13.331041247247754
52.25,25.75,12.765684364036645
52.25,26.0,13.531818909026697
52.25,26.25,13.34499800639918
52.25,26.5,14.051322329205675
52.25,27.0,12.730235515754089
52.25,28.25,12.476837702091018
52.25,28.75,12.823462456182597
52.25,29.0,12.988700585973845
52.25,29.25,13.381767800529701
52.25,29.5,12.44890320059477
52.25,29.75,12.861750085085362
52.25,34.75,12.438659832301425
52.5,11.0,14.069286313894679
52.5,12.5,13.466291661761659
52.5,16.5,13.757337790611757
52.5,16.75,13.967735220536099
52.5,20.5,14.491541480930834
52.5,22.5,14.154172058625534
52.5,22.75,13.56744586719958
52.5,23.0,12.787706177148607
52.5,23.25,13.342873485091616
52.5,23.5,13.426672685259575
52.5,23.75,13.594572921768986
52.5,24.0,12.612392811427128
52.5,24.75,13.60753050837576
52.5,25.0,12.714399102237621
52.5,25.25,12.204185502625421
52.5,25.5,12.676007445955008
52.5,26.0,12.513900471097259
52.5,26.25,12.526618985761331
52.5,27.0,12.61048489840232
52.5,27.75,12.284386045046745
52.5,29.25,12.225962331891935
52.5,29.5,12.088831214114805
52.5,29.75,12.228485375970308
52.75,15.0,12.453386922501409
52.75,22.5,14.034746095075434
52.75,23.0,13.064185894967181
52.75,23.25,12.903891394787252
52.75,23.5,13.73117838446558
52.75,23.75,11.891018755247956
52.75,24.0,12.309670059973712
52.75,26.0,11.763420187984082
52.75,27.75,11.973324627885688
52.75,28.5,12.303629498247005
52.75,28.75,11.848070599572281
52.75,29.0,11.687793736071626
52.75,29.25,12.182414074944802
52.75,37.25,12.500352043904797
53.0,10.0,11.86437041533145
53.0,20.5,14.449444145477742
53.0,20.75,14.023202671107526
53.0,21.0,13.657861952411736
53.0,21.75,14.592979589104573
53.0,22.0,13.249643883550277
53.0,22.25,13.795474867812686
53.0,22.75,12.878918461411331
53.0,23.0,12.840704884825243
53.0,23.25,12.562979435016985
53.0,23.5,12.80929258339927
53.0,23.75,12.424678582376146
53.0,24.5,13.386767748420993
53.0,24.75,12.607379320195605
53.0,25.0,12.06435209110549
53.0,25.25,11.938233662059531
53.0,26.0,12.207739837239615
53.0,28.25,12.04289274344626
53.0,28.5,11.618849974933653
53.0,28.75,11.642306221550825
53.0,29.0,11.769673524900895
53.0,37.25,11.855285969099555
53.25,20.0,12.883889136455423
53.25,20.5,13.942038543503372
53.25,20.75,13.096218940140943
53.25,21.0,13.832900908674105
53.25,22.0,14.339980909248368
53.25,22.25,13.58740562821896
53.25,22.5,13.387729913288752
53.25,22.75,13.71519901694495
53.25,23.0,13.30115701840009
53.25,23.25,12.465540908135893
53.25,23.75,12.457825977515995
53.25,24.0,13.073131784639145
53.25,24.25,12.420762345975731
53.25,24.5,12.734093995291175
53.25,25.0,12.201721127479573
53.25,25.25,12.101759539736577
53.25,25.5,11.95786188300201
53.25,25.75,11.648347703715217
53.25,27.25,10.674646323137097
53.5,20.5,10.398183198544075
53.5,20.75,11.85722286490386
53.5,23.75,12.362747415454066
53.5,24.0,12.513437900226563
53.5,24.25,13.091202825322227
53.5,24.5,12.472372720753924
53.5,25.25,11.68293628853479
53.5,25.5,11.429873453289702
53.5,26.5,10.798580003922723
53.75,20.75,11.72275161993349
53.75,21.0,11.983890270437996
53.75,22.25,11.685695674730312
53.75,22.5,11.467971381274253
53.75,23.5,11.718878130405187
53.75,23.75,12.325718383882588
53.75,25.25,12.089958254123644
53.75,25.5,11.30106521953229
53.75,25.75,10.672563663748804
53.75,26.0,10.592733812467372
53.75,26.5,9.93731835240277
53.75,26.75,9.011401659089529
53.75,27.75,10.194763509077632
54.0,8.5,14.079592629592696
54.0,21.0,11.165233485572742
54.0,21.25,11.463589376057655
54.0,22.0,10.854400874701355
54.0,22.25,11.143512294731408
54.0,22.5,10.960419021806786
54.0,22.75,11.345138205966009
54.0,23.5,10.995873444598146
54.0,23.75,11.53676060949374
54.0,26.0,9.297471556902963
54.0,26.25,9.40231509740164
54.0,28.25,9.445236555388021
54.0,28.5,9.267411108745023
54.0,37.25,10.27963713765871
54.0,37.5,10.603789924569753
54.0,37.75,10.559237439439528
54.25,17.25,11.292373100488419
54.25,20.5,10.817821691822473
54.25,21.25,12.159839826433256
54.25,22.25,10.480844203508525
54.25,22.5,10.346799302286456
54.25,25.25,10.53045539726287
54.25,25.75,8.97664093624752
54.25,26.0,8.72653351492562
54.25,26.25,8.734534452746175
54.25,26.5,8.925122420336436
54.25,26.75,8.834679690561416
54.25,27.0,9.266945231810496
54.25,27.25,9.039040559531884
54.25,28.0,9.272936233329801
54.25,28.25,9.499789890959391
54.25,28.5,9.328672123561205
54.25,28.75,9.38162158522698
54.25,29.5,9.479837405906665
54.25,36.25,10.35213550143203
54.25,37.0,9.32585016418227
54.25,37.25,9.804341566305766
54.25,37.5,10.02391252698294
54.5,17.25,11.48694726041083
54.5,18.25,11.492299658600814
54.5,20.0,10.76443233693027
54.5,21.0,10.744709900259295
54.5,21.25,11.304458063238656
54.5,21.5,10.869039392709851
54.5,22.25,10.6024747916249
54.5,23.5,11.096531428577407
54.5,23.75,11.551877980515314
54.5,25.5,9.88995469249869
54.5,25.75,9.776235649106184
54.5,26.0,9.712017882739588
54.5,26.25,9.48048449049196
54.5,26.5,9.747870879225104
54.5,26.75,9.624517237453404
54.5,27.0,9.297756289882557
54.5,27.25,8.67806135067417
54.5,27.5,9.003861165771866
54.5,27.75,9.05897450683051
54.5,28.0,8.541123219207407
54.5,28.25,9.10954052620167
54.5,28.5,9.114115027663615
54.5,28.75,8.9590785811032
54.5,29.0,9.06565824100744
54.5,29.25,9.048996965280935
54.5,29.75,8.586835769521144
54.5,30.0,8.678470176653832
54.5,30.25,9.16798506424891
54.5,31.5,9.255608502303744
54.5,35.0,9.825451265717788
54.75,21.5,10.94220626104692
54.75,22.0,11.19911356486665
54.75,22.75,11.45698102533811
54.75,23.0,11.228412247329459
54.75,23.25,10.808234059529468
54.75,24.0,11.318408044493992
54.75,24.25,10.911598255151603
54.75,25.25,10.472703823308052
54.75,25.5,9.513842793959157
54.75,25.75,9.668349986708904
54.75,26.0,9.641686587888046
54.75,26.25,9.631187259013814
54.75,26.5,9.160262897186954
54.75,27.0,8.971833573009405
54.75,28.0,9.17076084261322
54.75,28.25,9.21184124705161
54.75,28.5,8.911408667361684
54.75,29.0,8.116044620441073
54.75,29.25,8.485699231508306
54.75,30.0,8.23195313426396
54.75,30.5,8.401659157414372
54.75,33.5,8.933233032904127
54.75,33.75,8.702689010577842
54.75,34.0,8.406394226664986
54.75,34.25,8.133550569799525
55.0,20.25,11.708218153385133
55.0,20.5,11.810211521825181
55.0,20.75,11.804928202656527
55.0,21.5,11.046117711247803
55.0,22.0,11.134449726342211
55.0,22.25,11.428128674915627
55.0,23.0,10.661244595630762
55.0,23.25,10.744362199976536
55.0,23.5,10.70112858471623
55.0,23.75,11.157827505321222
55.0,24.0,11.662899956767149
55.0,25.25,9.924233867497662
55.0,26.75,8.75360679787235
55.0,27.0,9.05169240839723
55.0,27.5,9.028138435329936
55.0,27.75,9.646107822530666
55.0,28.25,8.969882528458129
55.0,28.5,8.290360031206717
55.0,28.75,8.686270515055583
55.0,29.0,8.602887334593788
55.0,29.25,8.533521744550626
55.0,31.5,7.5295667729526485
55.0,33.5,8.260661016585118
55.0,33.75,8.234272680677918
55.0,34.0,7.955967790281363
55.0,34.25,7.776897968451863
55.25,20.75,10.516222715277706
55.25,21.5,10.793359656858058
55.25,22.0,11.0150225583821
55.25,22.25,10.982936852615921
55.25,22.5,10.247027590678897
55.25,23.0,10.779588077247865
55.25,23.25,10.572792642931915
55.25,23.5,10.947477356983711
55.25,24.0,11.505315780277556
55.25,26.0,8.34973185529833
55.25,26.25,8.692358888948945
55.25,26.5,9.621050486700824
55.25,27.0,9.421138915851941
55.25,27.5,9.249583039114441
55.25,29.75,7.440912662419066
55.25,33.0,7.260198557112631
55.25,33.75,7.754055181001718
55.25,34.0,7.595014364070039
55.25,34.25,7.757950707812768
55.25,34.75,7.914731933066321
55.25,35.0,7.863981799882083
55.5,8.75,11.495221615990658
55.5,21.5,10.564600179784975
55.5,21.75,10.328210416835645
55.5,22.75,10.425074048181614
55.5,23.0,10.627723936255336
55.5,23.25,10.299262305215962
55.5,23.5,10.60632344935857
55.5,26.25,8.10889996578993
55.5,27.5,8.751095862390855
55.5,27.75,8.995796462739634
55.5,28.0,9.08391214892049
55.5,30.5,7.277513830902421
55.5,30.75,7.624431407794816
55.5,33.0,6.966255952729114
55.5,33.75,8.194930467402969
55.5,34.0,8.175926510058787
55.5,34.25,7.351415456654934
55.5,34.75,7.346904796323656
55.75,21.0,9.981929700413673
55.75,21.25,10.567026062078014
55.75,21.5,10.056397178200257
55.75,22.75,10.624006144527868
55.75,23.0,9.762923266892301
55.75,23.25,10.306341604823842
55.75,23.5,10.465739595746356
55.75,25.75,9.021370460527805
55.75,26.25,8.488336878905443
55.75,27.25,9.19008605487545
55.75,28.0,8.786500211552152
55.75,28.75,7.885035389967754
55.75,31.0,7.126738877649018
55.75,31.25,7.050754744740459
55.75,33.25,6.861342483440467
55.75,33.5,6.503197874890702
56.0,16.0,11.68349462365586
56.0,21.0,10.61792146203004
56.0,21.25,9.998151807867032
56.0,22.25,9.419074565088124
56.0,22.5,9.670592096374492
56.0,22.75,9.875382669375824
56.0,23.0,10.570558037927867
56.0,23.25,11.179260953742698
56.0,26.5,10.373975702984524
56.0,27.5,8.105907381682016
56.0,27.75,7.754057763675348
56.0,28.0,8.226299654402169
56.0,28.25,7.630817182907833
56.0,28.75,7.717736207489679
56.0,29.25,7.0372669927394895
56.0,29.75,7.60329211033428
56.0,31.5,7.106767232185746
56.0,32.0,7.671425197174585
56.0,32.25,7.807907717507419
56.0,33.25,6.128416762710572
56.0,33.5,6.299497949891077
56.25,8.25,11.161525182595256
56.25,12.5,10.832941555015964
56.25,15.0,10.172095662240736
56.25,16.0,10.82578323264454
56.25,21.0,10.166696226740555
56.25,21.5,10.656859679373838
56.25,22.5,10.501795913430612
56.25,26.0,8.968401844656285
56.25,26.25,9.050339286351175
56.25,26.5,9.001347500219254
56.25,26.75,8.675468749529273
56.25,27.0,8.27896519704285
56.25,27.25,8.338870437881837
56.25,27.5,7.662573490077989
56.25,27.75,8.363165126952026
56.25,28.0,7.904272694028066
56.25,28.25,7.821609302126205
56.25,28.5,7.361490918634047
56.25,28.75,6.870814496234118
56.25,29.0,7.383366787142791
56.25,29.25,7.639788103890737
56.25,30.0,7.146603086723076
56.25,30.25,7.209075900218124
56.25,30.5,7.434738202601977
56.25,30.75,7.886502646119482
56.25,31.0,7.282733749724571
56.25,31.25,6.040976796858558
56.25,32.0,6.6283930458226905
56.25,32.75,6.849408265401792
56.25,33.5,6.407712923501549
56.5,8.0,10.594887310606055
56.5,14.5,9.245137503618139
56.5,15.5,9.581060634600306
56.5,15.75,9.518404623837739
56.5,16.0,10.786336125945184
56.5,16.25,11.723389690321198
56.5,16.5,12.086876252446643
56.5,16.75,12.92350624029757
56.5,25.25,8.660564128200804
56.5,25.5,8.42416415088286
56.5,25.75,8.56206848651351
56.5,26.25,8.49845146511882
56.5,26.5,9.068891890021916
56.5,26.75,9.247132136387336
56.5,27.0,9.30532088255137
56.5,27.25,9.101082295646165
56.5,27.5,8.752163004863917
56.5,27.75,8.783785787458953
56.5,28.0,8.58896853123349
56.5,28.25,8.555329437582486
56.5,28.5,8.059351400714661
56.5,28.75,7.904771337125226
56.5,29.0,7.239586618169085
56.5,29.25,7.048708708643176
56.5,29.5,7.358652374089559
56.5,29.75,7.13808529015904
56.5,30.0,6.538658760467513
56.5,30.25,7.381760144666714
56.5,30.5,6.824716563020786
56.5,31.25,6.526106188513268
56.5,31.5,6.242939023030317
56.5,31.75,6.343981973159487
56.5,32.0,6.903554515598103
56.5,32.25,6.872742056292054
56.5,32.5,6.085190174793695
56.5,32.75,6.170000735295105
56.5,33.0,5.680661705037551
56.5,33.5,6.275513119856043
56.5,33.75,6.425152215489106
56.5,35.0,6.661796985938793
56.75,8.25,10.611914323418262
56.75,13.0,9.256365080128091
56.75,13.25,8.137957284358322
56.75,13.5,8.705955294151238
56.75,13.75,9.089843778725765
56.75,14.0,9.161906496668507
56.75,15.75,9.0088339202224
56.75,16.0,9.985720649391624
56.75,21.0,9.498449674059202
56.75,23.0,9.564412924697365
56.75,23.25,9.90795172453204
56.75,24.75,9.683773005278283
56.75,25.0,9.00923984912049
56.75,25.25,8.688161419414257
56.75,25.5,7.990055221377645
56.75,25.75,8.167674050109781
56.75,26.25,8.086742938878217
56.75,26.5,8.46887509358777
56.75,26.75,8.741597320337632
56.75,27.0,8.725434601201243
56.75,27.25,8.957426138032588
56.75,28.25,8.312553105282461
56.75,28.75,8.255504337346963
56.75,29.0,8.126253443931091
56.75,29.5,6.719037382233523
56.75,30.25,7.294787933342775
56.75,30.5,6.629467963299533
56.75,30.75,7.074838329544207
56.75,31.25,7.351770466359596
56.75,32.0,5.574164068489438
56.75,32.25,5.937464893162542
56.75,32.5,5.670566834939962
56.75,33.25,5.753405042006079
57.0,8.25,11.37898878284608
57.0,8.5,10.604192331547779
57.0,10.5,11.473025910512433
57.0,13.0,8.403728689105037
57.0,13.25,8.407052329468797
57.0,13.5,8.455663460580354
57.0,14.25,8.56242838453801
57.0,18.5,13.071835651629101
57.0,21.25,9.496256828247738
57.0,21.5,9.62121819860829
57.0,21.75,9.625844357938888
57.0,22.0,9.577072730605835
57.0,22.25,9.413244622809373
57.0,22.5,9.28949822361767
57.0,22.75,9.329734087295208
57.0,25.5,7.020256260597819
57.0,26.25,7.9813432335869265
57.0,26.5,8.651210281528165
57.0,27.0,8.468856167891317
57.0,27.25,8.273254275031263
57.0,27.5,8.501682682285093
57.0,27.75,9.019278921102796
57.0,28.0,8.849729196375279
57.0,28.25,8.459692370724497
57.0,29.0,7.687551814035771
